X,Y,OBJECTID,DISTRICT,ROUTE,ROUTE_SFX,COUNTY,PM_PFX,PM,PM_SFX,LOCATION_DESCRIPTION,BACK_PEAK_HOUR,BACK_PEAK_MADT,BACK_AADT,AHEAD_PEAK_HOUR,AHEAD_PEAK_MADT,AHEAD_AADT
-117.227727022,32.910777276,171,11,5,,SD,R,31.188,R,DUM NB ON FR 805 -END INDEP ALIGN,4750.0,55000.0,48000.0,12700.0,178000.0,161000.0
-117.975236457,33.854524978,172,12,5,,ORA,,41.84,R,BEGIN RIGHT ALIGN,19200.0,243000.0,223000.0,19200.0,243000.0,223000.0
-117.978572804,33.857020461,173,12,5,,ORA,,42.1,R,"FULLERTON, JCT. RTE. 91",19000.0,241000.0,223000.0,16100.0,149000.0,133000.0
-117.984677228,33.85905675,174,12,5,,ORA,,42.515,R,END INDEP ALIGN,15500.0,148000.0,133900.0,18800.0,232000.0,210200.0
-118.489422969,34.315222868,175,7,5,S,LA,C,43.925,R,"LOS ANGELES, BEGIN TRUCK FREEWAY",,,,1150.0,18200.0,17400.0
-118.501848197,34.3251476040001,176,7,5,S,LA,C,44.924,R,"LOS ANGELES, END INDEPENDENT ALIGNMENT",1150.0,18200.0,17400.0,,,
-118.896489112,34.878168198,177,6,5,,KER,,5.152,R,BEG INDEP ALIGN RT LNS,8500.0,105000.0,83000.0,4600.0,50000.0,43000.0
-118.929527387,34.9391184400001,178,6,5,,KER,,10.153,R,GRAPEVINE,4600.0,50000.0,43000.0,4600.0,50000.0,43000.0
-118.931328046,34.9426345530001,179,6,5,,KER,,10.408,R,END INDEP ALIGN,4600.0,50000.0,43000.0,9200.0,104000.0,86000.0
-118.951849745,35.0081611730001,180,6,5,,KER,R,15.076,R,BEG RTE 5 CONN RT LNS,2150.0,22000.0,19700.0,2150.0,21900.0,19700.0
-118.951849745,35.0081611730001,181,6,5,,KER,R,15.076,R,BEG RTE 5 CONN RT LNS,,,,2150.0,22000.0,19700.0
-118.95546897,35.018538133,182,6,5,,KER,R,15.858,R,JCT. RTE. 99 NORTH,2150.0,22000.0,19700.0,2150.0,21900.0,19700.0
-121.341336705,37.5987986540001,183,10,5,,SJ,,0.68,R,JCT. RTE. 580 WEST,,,,2250.0,26000.0,38000.0
-122.312302806,40.772828743,184,2,5,,SHA,R,29.315,R,TURNTABLE BAY ROAD,1250.0,12800.0,10600.0,1250.0,12800.0,10600.0
-122.322191603,40.8070301970001,185,2,5,,SHA,R,32.159,R,O' BRIEN,1250.0,12800.0,10600.0,1200.0,12300.0,10200.0
-122.343295478,41.3449143650001,186,2,5,,SIS,R,13.184,R,ABRAMS LAKE ROAD,1600.0,15000.0,12800.0,1600.0,15000.0,12400.0
-122.570871773,41.8579970210001,187,2,5,,SIS,R,58.326,R,JCT. RTE. 96 WEST,840.0,9100.0,7700.0,840.0,9100.0,7700.0
-122.592099684,41.954747583,188,2,5,,SIS,R,65.517,R,BAILEY HILL ROAD RT,1150.0,9800.0,8400.0,1150.0,9800.0,8400.0
-116.361117899,32.7052272980001,189,11,8,,SD,R,61.147,R,CRESTWOOD ROAD,2450.0,19100.0,17500.0,2450.0,21100.0,18600.0
-116.105813718,32.6445234970001,190,11,8,,SD,R,77.765,R,SAN DIEGO/IMPERIAL COUNTY LINE,870.0,8900.0,8300.0,,,
-116.105813718,32.6445234970001,191,11,8,,IMP,R,0.0,R,SAN DIEGO/IMPERIAL COUNTY LINE,,,,1800.0,9200.0,8600.0
-116.099472329,32.6762431400001,192,11,8,,IMP,R,3.091,R,MOUNTAIN SPRINGS INTERCHANGE,1000.0,10100.0,9400.0,1000.0,10100.0,9400.0
-122.295957467,37.849045276,193,4,13,,ALA,,13.738,R,BEG INDEP ALIGN RT,4550.0,45500.0,43500.0,2300.0,22600.0,21800.0
-122.298925623,37.8490072480001,194,4,13,,ALA,,13.906,R,"BERKELEY, JCT. RTE. 80",2300.0,22600.0,21800.0,,,
-117.12168213,32.692929071,195,11,15,,SD,R,0.0,R,JCT. RTE. 5,,,,9600.0,112000.0,102000.0
-121.844248389,39.71930573,196,3,32,,BUT,R,8.869,R,"CHICO, ON NINTH STREET AT WALNUT STREET",1350.0,14000.0,11600.0,920.0,10400.0,8600.0
-121.842334771,39.7205962830001,197,3,32,,BUT,R,9.006,R,"CHICO, ON NINTH STREET AT ORANGE STREET",970.0,10800.0,9000.0,920.0,10400.0,8600.0
-121.840516229,39.72182272,198,3,32,,BUT,R,9.133,R,"CHICO, ON NINTH STREET AT IVY STREET",1050.0,10900.0,9800.0,970.0,10800.0,9000.0
-121.830301377,39.728605153,199,3,32,,BUT,,9.41,R,"CHICO, ON NINTH STREET AT PINE STREET",1900.0,21400.0,19700.0,1450.0,16400.0,14800.0
-121.829341686,39.7292548720001,200,3,32,,BUT,,9.46,R,"CHICO, ON NINTH STREET AT CYPRESS STREET",1500.0,17000.0,15400.0,1900.0,21400.0,19700.0
-121.835890951,39.7249371780001,201,3,32,,BUT,R,9.461,R,"CHICO, ON NINTH STREET AT BROADWAY",1200.0,12100.0,11100.0,1050.0,10900.0,9800.0
-121.834860488,39.7255419970001,202,3,32,,BUT,R,9.571,R,"CHICO, ON 9TH ST AT MAIN ST",2350.0,28100.0,25000.0,2580.0,30800.0,27000.0
-121.819190468,39.7360330020001,203,3,32,,BUT,,10.187,R,"CHICO, JCT. RTE. 99",1600.0,19100.0,17100.0,1500.0,17000.0,15400.0
-121.819190468,39.7360330020001,204,3,32,,BUT,,10.187,R,"CHICO, ON NINTH STREET AT FIR STREET",1320.0,14300.0,13100.0,2580.0,30800.0,27000.0
-121.81114635,39.7381450550001,205,3,32,,BUT,,10.735,R,"CHICO, APPROXIMATELY HALF MILE EAST OF FIR STREET",2090.0,23000.0,21000.0,1700.0,19800.0,17900.0
-122.39226862,40.5877072660001,206,2,44,,SHA,L,0.0,R,"REDDING, JCT RTE 273 AND 299, RIGHT LANES",,,,7700.0,78500.0,75900.0
-122.391322949,40.5853797180001,207,2,44,,SHA,L,0.168,R,"REDDING, MARKET/TEHAMA STREETS, JCT RTE 273 SOUTH",1550.0,16500.0,15600.0,1500.0,15700.0,14700.0
-122.38868306,40.5860338520001,208,2,44,,SHA,L,0.313,R,"REDDING, ON SHASTA STREET AT LIBERTY STREET",2200.0,21400.0,20800.0,2200.0,21400.0,20800.0
-122.387403742,40.586361649,209,2,44,,SHA,L,0.384,R,"REDDING, ON TEHAMA STREET AT LIBERTY STREET",2200.0,21400.0,20600.0,2200.0,21400.0,20600.0
-122.384431509,40.5864470290001,210,2,44,,SHA,L,0.54,R,END INDEP ALIGN RT AND LT LNS,4050.0,43500.0,41500.0,4050.0,43500.0,41500.0
-121.439655628,38.6001129320001,211,3,51,,SAC,,3.688,R,"SACRAMENTO, JCT. RTE. 160 WEST",21800.0,276000.0,259000.0,23300.0,294000.0,266000.0
-121.434675893,38.6032409110001,212,3,51,,SAC,,4.061,R,"SACRAMENTO, ARDEN WAY",12700.0,193000.0,170000.0,11900.0,169000.0,165000.0
-117.104010692,32.6506460640001,213,11,54,,SD,,0.0,R,JCT. RTE. 5,,,,9300.0,112000.0,107000.0
-117.09747675,32.651937785,214,11,54,,SD,,0.401,R,NATIONAL CITY BOULEVARD,5200.0,59000.0,57000.0,4900.0,63000.0,62000.0
-117.089626778,32.6546880390001,215,11,54,,SD,,0.899,R,"NATIONAL CITY, HIGHLAND AVENUE OVERCROSSING",4900.0,63000.0,62000.0,5300.0,68000.0,65000.0
-117.082752104,32.6574257990001,216,11,54,,SD,,1.35,R,EDGEMERE AVENUE,5300.0,68000.0,65000.0,5300.0,68000.0,65000.0
-117.878619183,33.78200035,217,12,57,,ORA,,10.83,R,"ORANGE, JCT. RTES. 5 AND 22",,,,11000.0,127000.0,124500.0
-117.879776821,33.7842144530001,218,12,57,,ORA,,11.022,R,END RIGHT INDEPENDENT ALIGN,11200.0,130000.0,126900.0,,,
-117.836998997,33.999390212,219,7,57,,LA,R,4.296,R,"DIAMOND BAR, BEGIN RIGHT ALIGNMENT",,,,7200.0,105000.0,96000.0
-117.834120298,34.0015230060001,220,7,57,,LA,R,4.518,R,"DIAMOND BAR, NORTH JCT. RTE. 60",7200.0,105000.0,96000.0,,,
-117.823955742,34.113218504,221,7,57,,LA,R,11.284,R,"GLENDORA, BEGIN INDEPENDENT ALIGNMENT RIGHT",,,,5400.0,78000.0,71000.0
-117.825485063,34.1202175560001,222,7,57,,LA,R,11.791,R,"GLENDORA, JCT. RTE. 210",5400.0,78000.0,71000.0,,,
-117.834018437,34.1212019280001,223,7,57,,LA,R,12.303,R,"GLENDORA, END INDEPENDENT ALIGNMENT RIGHT",5400.0,78000.0,71000.0,,,
-119.292269613,36.3264361600001,224,6,63,,TUL,L,9.191,R,"COURT ST@NOBLE;RE L9.19",1300.0,14000.0,13300.0,,,
-119.292269613,36.3264361600001,225,6,63,,TUL,,7.948,R,"COURT ST@NOBLE;RE L9.19",1350.0,12000.0,11400.0,1300.0,14000.0,13300.0
-119.292275825,36.326938587,226,6,63,,TUL,,7.98,R,"VISALIA, EAST JCT. RTE. 198",1300.0,14700.0,14000.0,1150.0,12300.0,11700.0
-119.292359155,36.330167424,227,6,63,,TUL,,8.2,R,"VISALIA, ON COURT STREET AT MAIN STREET",1350.0,12300.0,11700.0,1550.0,13500.0,12900.0
-119.292359676,36.332878888,228,6,63,,TUL,,8.392,R,"VISALIA, ON COURT STREET AT SCHOOL STREET",1150.0,10200.0,9700.0,960.0,10200.0,9800.0
-119.292231047,36.3382276130001,229,6,63,,TUL,R,8.775,R,"VISALIA, ON COURT STREET/WEST THIRD AVENUE NEAR LINCOLN OVAL",880.0,9400.0,8900.0,870.0,7800.0,7400.0
-119.296625575,36.341825725,230,6,63,,TUL,R,9.095,R,"VISALIA, ON NORTH WEST THIRD AVENUE AT HOUSTON AVENUE",810.0,7300.0,6900.0,,,
-120.949688823,39.9376030330001,231,2,70,,PLU,R,43.086,R,"LAWRENCE STREET, BEGIN COUPLET",750.0,6800.0,14000.0,800.0,6850.0,6500.0
-120.948732004,39.936730648,232,2,70,,PLU,R,43.179,R,"QUINCY, MAIN STREET AT COURT STREET/BUCKS LAKE ROAD",400.0,3450.0,3250.0,460.0,4150.0,3900.0
-120.946379875,39.9367440350001,233,2,70,,PLU,R,43.303,R,"QUINCY, ON MAIN STREET AT RAILWAY AVENUE",460.0,4150.0,3900.0,530.0,4800.0,4600.0
-120.93911978,39.937574779,234,2,70,,PLU,R,43.7,R,"QUINCY, END COUPLET ON MAIN STREET AT LAWRENCE STREET",590.0,5500.0,5300.0,1150.0,11000.0,10300.0
-117.807565997,34.0683839810001,235,7,71,,LA,R,0.335,R,"POMONA, JCT. RTES. 10/57, SAN BERNARDINO/ORANGE FREEWAYS",,,,2900.0,52000.0,42000.0
-117.805279302,34.067430302,236,7,71,,LA,R,0.49,R,"POMONA, END INDEPENDENT ALIGNMENT RIGHT",2900.0,52000.0,42000.0,,,
-117.898125182,33.6869193570001,237,12,73,,ORA,R,27.742,R,BEGIN RIGHT ALIGN,,,,1300.0,17000.0,15400.0
-117.898942653,33.6876333800001,238,12,73,,ORA,R,27.811,R,"JCT RTE 405, SAN DIEGO FREEWAY",1100.0,17000.0,15400.0,,,
-117.902842263,33.688029581,239,12,73,,ORA,R,28.045,R,END RIGHT ALIGN,1300.0,17000.0,15400.0,,,
-117.174850452,32.6944766230001,240,11,75,,SD,R,19.696,R,"CORONADO, JCT. RTE. 282, ON 4TH STREET AT ORANGE AVENUE",,,,2350.0,27000.0,25500.0
-117.173427514,32.6938825820001,241,11,75,,SD,R,19.79,R,"CORONADO, ON 4TH STREET AT C AVENUE",2350.0,27000.0,25500.0,2450.0,30000.0,26000.0
-117.172535573,32.6935077110001,242,11,75,,SD,R,19.849,R,"CORONADO, ON 4TH STREET AT B AVENUE",2450.0,30000.0,26000.0,2850.0,34000.0,32000.0
-117.170305433,32.692543132,243,11,75,,SD,R,19.99,R,"CORONADO, BEGIN DIVIDED HIGHWAY FACILITY",4100.0,35000.0,31500.0,,,
-122.391983725,37.7853019230001,244,4,80,,SF,,5.588,R,"FIRST/HARRISON STREETS, BAY BRIDGE CONNECTIONS",6600.0,106000.0,97000.0,7900.0,129000.0,119000.0
-122.366306104,37.8090086720001,245,4,80,,SF,,7.719,R,"TREASURE ISLAND; YERBA BUENA ISLAND",9000.0,138000.0,132000.0,8900.0,135000.0,130000.0
-120.565322252,39.3201636680001,246,3,80,,NEV,R,62.027,R,"CARYLE ROAD, INDIAN SPRINGS INTERCHANGE",1700.0,17500.0,15300.0,1700.0,17500.0,15300.0
-120.392194661,39.325187129,247,3,80,,NEV,R,2.476,R,SODA SPRINGS,4150.0,39000.0,31500.0,4200.0,39500.0,32000.0
-120.349861699,39.3386014530001,248,3,80,,NEV,R,5.066,R,CASTLE PEAK,4150.0,42500.0,32000.0,4200.0,41500.0,32000.0
-120.289319508,39.3310200780001,249,3,80,,NEV,R,9.007,R,DONNER LAKE,4200.0,37000.0,31000.0,4200.0,38500.0,31000.0
-117.980237267,33.856639412,250,12,91,,ORA,R,3.638,R,"FULLERTON, JCT. RTE. 5, SANTA ANA FREEWAY",14000.0,193000.0,182100.0,13100.0,182000.0,173800.0
-117.976542845,33.8569470630001,251,12,91,,ORA,R,3.851,R,"FULLERTON, MAGNOLIA BOULEVARD",13700.0,191000.0,182100.0,8400.0,120000.0,113900.0
-117.744794389,33.870237527,252,12,91,,ORA,R,14.431,R,WEIR CANYON ROAD,10600.0,168000.0,160000.0,16900.0,269000.0,258600.0
-117.68725459,33.8718768430001,253,12,91,,ORA,R,17.95,R,COAL CANYON ROAD RIGHT,16100.0,256000.0,246100.0,16100.0,256000.0,246100.0
-117.010272382,32.753309157,254,11,94,,SD,R,10.461,R,JCT. RTE. 125,12600.0,163000.0,136000.0,3750.0,44000.0,43500.0
-117.004939059,32.75162284,255,11,94,,SD,R,10.829,R,SPRING STREET,3750.0,44000.0,43500.0,8200.0,44000.0,43500.0
-118.377283106,34.1543037280001,256,7,101,,LA,,11.747,R,"LOS ANGELES, JCT. RTES. 134/170",7900.0,121000.0,111000.0,9100.0,140000.0,128000.0
-118.469619697,34.1610608730001,257,7,101,,LA,,17.17,R,"LOS ANGELES, JCT. RTE. 405",10000.0,153000.0,140000.0,10600.0,163000.0,149000.0
-121.135225843,36.2042529490001,258,5,101,,MON,R,41.048,R,BEG INDEP ALIGN RT LNS,2100.0,18900.0,16200.0,1050.0,9400.0,8100.0
-121.13751461,36.204509914,259,5,101,,MON,R,41.178,R,"KING CITY, BROADWAY",1050.0,9400.0,8100.0,1700.0,15000.0,13000.0
-121.147956285,36.197824568,260,5,101,,MON,R,41.954,R,"JOLON ROAD, NORTH JCT.",1700.0,15000.0,13000.0,1900.0,15000.0,13500.0
-121.154251029,36.2007990480001,261,5,101,,MON,R,42.394,R,END FREEWAY,3700.0,39000.0,27200.0,3100.0,32000.0,27000.0
-121.624665634,36.8591198350001,262,5,101,,SBT,,0.312,R,BEG INDEP ALIGN RT LNS,6500.0,77000.0,70000.0,2950.0,35500.0,32000.0
-121.579312861,36.86183364,263,5,101,,SBT,,2.998,R,JCT. RTE. 156 EAST,2950.0,35500.0,32000.0,2550.0,32500.0,28000.0
-121.57697198,36.8634892200001,264,5,101,,SBT,,3.173,R,END RIGHT ALIGN,2500.0,28500.0,27000.0,2550.0,32500.0,28000.0
-122.405056668,37.766169124,265,4,101,,SF,R,4.241,R,"SAN FRANCISCO, JCT. RTE. 80",15500.0,216000.0,298000.0,6100.0,89000.0,191000.0
-122.407377265,37.7693551730001,266,4,101,,SF,R,4.511,R,MISSION/DUBOISE ST,2000.0,28500.0,28000.0,2000.0,28500.0,28000.0
-124.164973381,40.8020707750001,267,1,101,,HUM,,78.56,R,"EUREKA, ON FIFTH STREET AT G STREET",1700.0,15500.0,14900.0,1700.0,14700.0,14100.0
-124.162740877,40.8023793560001,268,1,101,,HUM,,78.68,R,"EUREKA, ON FIFTH STREET AT I STREET",2000.0,16800.0,16100.0,2000.0,19400.0,18500.0
-124.154416857,40.8036021250001,269,1,101,,HUM,,79.126,R,"EUREKA, ON FIFTH STREET AT MYRTLE AVENUE",3600.0,37500.0,35660.0,2400.0,26000.0,23400.0
-124.153647073,40.803855572,270,1,101,,HUM,,79.168,R,"EUREKA, ON FIFTH STREET AT JCT. RTE. 255 NORTH",2400.0,26000.0,23900.0,1950.0,20400.0,18700.0
-124.146086483,40.804061544,271,1,101,,HUM,,79.574,R,"EUREKA, BEGIN DIVIDED HIGHWAY FACILITY",1950.0,20400.0,18700.0,3400.0,36500.0,35000.0
-124.191568058,41.753028897,272,1,101,,DN,,26.183,R,"CRESCENT CITY, ON M STREET",3300.0,25500.0,30700.0,1890.0,21100.0,16900.0
-124.192111836,41.7532541910001,273,1,101,,DN,,26.211,R,"CRESCENT CITY, ON M STREET AT FRONT STREET",700.0,8200.0,6700.0,900.0,9600.0,7800.0
-124.19402829,41.7552744500001,274,1,101,,DN,,26.38,R,"CRESCENT CITY, ON M STREET AT 4TH STREET",900.0,9600.0,7800.0,900.0,9700.0,7900.0
-124.197213568,41.7585931190001,275,1,101,,DN,,26.663,R,"CRESCENT CITY, ON M STREET AT 9TH STREET",900.0,9700.0,7900.0,900.0,9700.0,8000.0
-124.197712631,41.7603874330001,276,1,101,,DN,,26.771,R,"CRESCENT CITY, NORTH OF 9 TH STREET",1000.0,10000.0,9000.0,,,
-121.002457097,37.6407628910001,277,10,108,,STA,R,22.438,R,JCT. RTE. 132,,,,480.0,5800.0,4650.0
-120.995956651,37.6456828570001,278,10,108,,STA,R,22.921,R,"MODESTO, K STREET AT NEEDHAM AVENUE",480.0,5800.0,4650.0,,,
-118.232009648,34.0751371960001,279,7,110,,LA,,25.086,R,"LOS ANGELES, SOLANO AVENUE",5700.0,93000.0,87000.0,5700.0,92000.0,86000.0
-121.774252037,38.515580179,280,4,113,,SOL,R,21.24,R,"DIXON, WEST JCT. RTE. 80",2250.0,21700.0,20500.0,1400.0,19000.0,18100.0
-121.768858474,38.5210949350001,281,4,113,,SOL,R,21.772,R,EAST JCT. RTE. 80 NB,1950.0,21500.0,20300.0,4050.0,42500.0,40500.0
-121.7687141,38.524075064,282,4,113,,SOL,R,21.989,R,END INDEP ALIGN,1950.0,21500.0,20300.0,4050.0,42500.0,40500.0
-122.82483535,38.403124964,283,4,116,,SON,R,26.65,R,BEGIN RIGHT ALIGN,2900.0,30500.0,30000.0,1450.0,14600.0,14300.0
-122.824201729,38.4021079600001,284,4,116,,SON,R,26.733,R,"SEBASTOPOL, JCT. RTE. 12 EAST",1450.0,14600.0,14300.0,1250.0,13200.0,12600.0
-122.820810349,38.3959229640001,285,4,116,,SON,R,27.2,R,"SEBASTOPOL, PALM AVENUE",1250.0,13200.0,12600.0,1150.0,12900.0,12300.0
-122.819131323,38.3947557000001,286,4,116,,SON,R,27.3,R,"SEBASTOPOL, PETALUMA AVENUE",1150.0,12900.0,11900.0,2250.0,25500.0,24800.0
-122.819131323,38.3947557000001,287,4,116,,SON,R,27.3,R,"SEBASTOPOL, PETALUMA AVENUE",1150.0,12900.0,11900.0,,,
-118.443514926,34.2665819270001,288,7,118,,LA,R,11.447,R,"LOS ANGELES, JCT. RTE. 5",9100.0,119000.0,111000.0,6200.0,81000.0,76000.0
-118.43709904,34.2677479120001,289,7,118,,LA,R,11.822,R,"LOS ANGELES, END INDEPENDENT ALIGNMENT",6200.0,81000.0,76000.0,12400.0,161000.0,151000.0
-120.642441114,37.8222459900001,290,10,120,,STA,T,18.017,R,BEGIN RIGHT ALIGN IN STA CO.,,,13100.0,1300.0,7300.0,12600.0
-120.640104819,37.823249704,291,10,120,,STA,T,18.168,R,STANISLAUS/TUOLUME COUNTY LINE,1300.0,7300.0,6300.0,,,
-120.640104819,37.823249704,292,10,120,,TUO,R,0.0,R,STANISLAUS/TUOLUME COUNTY LINE,,,,720.0,7300.0,12600.0
-118.283071316,34.1521775040001,293,7,134,,LA,R,5.47,R,"LOS ANGELES, JCT. RTE. 5",7400.0,106000.0,96000.0,8100.0,115000.0,105000.0
-118.799791635,34.7665843460001,294,7,138,,LA,,0.0,R,JCT. RTE. 5,,,,170.0,2250.0,2100.0
-118.778395519,34.7726365710001,295,7,138,,LA,,1.392,R,END INDEPENDENT ALIGNMENT,170.0,2250.0,2100.0,,,
-120.060185342,36.720678116,296,6,145,,FRE,,34.15,R,BEG SEP RDWY-WEST A ST,,,,320.0,3900.0,3750.0
-120.06015443,36.7225733290001,297,6,145,,FRE,,34.29,R,"KERMAN, C ST.",320.0,3900.0,3750.0,,,
-122.372974055,40.6812089530001,298,2,151,,SHA,R,5.62,R,BEGIN COUPLET AT ASHBY ROAD,590.0,6500.0,11250.0,1280.0,12500.0,8950.0
-122.367107945,40.6805400170001,299,2,151,,SHA,R,5.931,R,ON SHASTA DAM BLVD AT HARDENBROOK AVE,650.0,6700.0,4800.0,680.0,6400.0,4550.0
-122.372974055,40.6812089530001,300,2,151,,SHA,R,5.62,R,BEGIN COUPLET AT ASHBY ROAD,,,,650.0,6700.0,4800.0
-121.756893019,36.910246918,301,5,152,,SCR,T,2.929,R,"WATSONVILLE, ON EAST LAKE STREET AT MAIN STREET",3000.0,27000.0,26000.0,1500.0,13100.0,11900.0
-117.1547369,32.7188827620001,302,11,163,,SD,,0.531,R,"SAN DIEGO, ON 11TH AVENUE NORTH OF A STREET",,,,2450.0,29000.0,27000.0
-117.154741016,32.719305793,303,11,163,,SD,,0.555,R,"SAN DIEGO, ON 11TH AVENUE AT RUSS BOULEVARD",2450.0,29000.0,27000.0,2550.0,26500.0,25500.0
-117.154756445,32.7207698060001,304,11,163,,SD,,0.607,R,"SAN DIEGO, ON 11TH AVENUE, NORTH OF ASH STREET",2550.0,26500.0,25500.0,,,
-119.01529184,35.380044277,305,6,178,,KER,,1.705,R,BAKERSFIELD/M STREET,5200.0,59000.0,56000.0,2600.0,31000.0,28000.0
-119.012848811,35.3806844860001,306,6,178,,KER,R,1.821,R,"BAKERSFIELD, NEAR O STREET",2650.0,31000.0,28000.0,,,
-119.416993038,36.327338071,307,6,198,,TUL,R,3.257,R,BEG INDEP ALIGN RT,3000.0,33000.0,31500.0,1550.0,17300.0,16600.0
-119.406912089,36.3261984550001,308,6,198,,TUL,R,3.835,R,JCT. RTE. 99,1500.0,17000.0,15900.0,5800.0,65000.0,62000.0
-119.399922816,36.3271800960001,309,6,198,,TUL,R,4.23,R,END INDEP ALIGN,1500.0,17000.0,15900.0,,,
-124.147902789,41.802709942,310,1,199,,DN,T,0.506,R,JCT. RTE. 101,,,,900.0,6800.0,5400.0
-121.923125861,37.423177595,311,4,237,,SCL,R,9.125,R,McCARTHY BOULEVARD,4100.0,53000.0,51000.0,3900.0,52000.0,49000.0
-122.276507078,37.7838276140001,312,4,260,,ALA,R,0.838,R,BEG INDEP ALIGN RT LNS,4250.0,65000.0,62000.0,320.0,32500.0,32000.0
-122.276681988,37.787422604,313,4,260,,ALA,R,1.124,R,"ALAMEDA, POSEY TUBE",,,,2200.0,34000.0,32000.0
-122.271318014,37.7970578210001,314,4,260,,ALA,R,1.924,R,"OAKLAND, JCT RTE 880, END RIGHT ALIGN",4250.0,65000.0,62000.0,,,
-122.387040363,40.575499929,315,2,273,,SHA,,15.921,R,MARKET/PINE STREETS,1650.0,16500.0,20600.0,1900.0,18100.0,17000.0
-122.386821266,40.5763147440001,316,2,273,,SHA,,15.978,R,"REDDING, ON PINE ST. AT CYPRESS ST., RT",950.0,9800.0,9700.0,1100.0,10200.0,9700.0
-122.388766451,40.5827267560001,317,2,273,,SHA,R,16.45,R,"REDDING, ON PINE ST. AT PLACER ST., RT",1050.0,10200.0,10100.0,970.0,9700.0,9500.0
-122.390034937,40.585688712,318,2,273,,SHA,R,16.659,R,"REDDING, ON PINE ST AT TEHAMA ST, JCT RTE 44 (EB LANES) RT",970.0,9700.0,9500.0,560.0,5600.0,5500.0
-122.390450576,40.5866851660001,319,2,273,,SHA,R,16.73,R,JCT RTE 299W AND RTE 44E,1380.0,14900.0,9450.0,410.0,4650.0,3950.0
-122.471365301,37.700943081,320,4,280,,SM,M,26.877,R,BEGIN RIGHT ALIGN,18800.0,228000.0,224000.0,7700.0,94000.0,92000.0
-122.471077655,37.70500918,321,4,280,,SM,M,27.165,R,"DALY CITY, JCT. RTE. 1 NORTH",7700.0,94000.0,92000.0,4800.0,57000.0,56000.0
-122.468600315,37.7082812740001,322,4,280,,SM,M,27.421,R,SAN MATEO/SAN FRANCISCO COUNTY LINE,4800.0,57000.0,56000.0,4700.0,56000.0,55000.0
-122.412299463,37.7331247500001,323,4,280,,SF,R,4.009,R,BEG INDEP ALIGN,7900.0,98000.0,97000.0,5500.0,69000.0,68000.0
-122.40675416,37.735211474,324,4,280,,SF,R,4.341,R,"SAN FRANCISCO, JCT. RTE. 101",6800.0,86000.0,85000.0,5500.0,69000.0,68000.0
-122.391748318,37.750039379,325,4,280,,SF,R,5.62,R,"SAN FRANCISCO, ARMY STREET",5500.0,69000.0,68000.0,4950.0,62000.0,61000.0
-122.391949589,37.754941823,326,4,280,,SF,R,5.951,R,END ALIGN,4950.0,62000.0,61000.0,8100.0,102000.0,100000.0
-117.174020616,32.6959221450001,327,11,282,,SD,,0.0,R,JCT. RTE. 75,,,,2000.0,16800.0,15000.0
-117.176312009,32.6968805980001,328,11,282,,SD,,0.15,R,3RD ST. AT E AVENUE,2250.0,16300.0,15000.0,1600.0,14800.0,13300.0
-117.179565401,32.698242721,329,11,282,,SD,,0.366,R,3RD ST. AT H AVENUE,1600.0,14800.0,13300.0,1950.0,16600.0,15000.0
-117.181850996,32.699191801,330,11,282,,SD,,0.51,R,3RD ST. AT J AVENUE,1950.0,16600.0,15000.0,1600.0,13800.0,12700.0
-117.182939905,32.6996537570001,331,11,282,,SD,,0.581,R,3RD ST./ALAMEDA BLVD,1600.0,13800.0,12700.0,2700.0,25500.0,22600.0
-117.18381541,32.6981522190001,332,11,282,,SD,,0.691,R,"CORONADO, ALAMEDA BLVD. AT 4TH STREET, NORTH ISLAND NAVAL AIR STATION",2700.0,25500.0,22600.0,,,
-118.577913708,37.4629331690001,333,9,395,,MNO,R,0.0,R,INYO/MONO COUNTY LINE,,,,580.0,4700.0,3600.0
-120.001167973,39.6739487080001,334,3,395,,SIE,R,0.0,R,NEVADA STATE LINE,1500.0,16400.0,12600.0,2050.0,23300.0,17400.0
-120.0346134,39.7087529710001,335,3,395,,SIE,R,3.059,R,SIERRA/LASSEN COUNTY LINE,1550.0,16500.0,9200.0,,,
-121.556507649,37.7385302480001,336,10,580,,SJ,,15.308,R,BEGIN INDEP ALIGN,,,,2150.0,24000.0,21600.0
-121.557134973,37.739046774,337,10,580,,SJ,,15.358,R,SAN JOAQUIN/ALAMEDA CNTY LINE,2150.0,24000.0,21600.0,,,
-121.557134973,37.739046774,338,4,580,,ALA,,0.092,R,SAN JOAQUIN/ALAMEDA CNTY LINE,,,,1650.0,20700.0,19400.0
-121.561015578,37.7422967900001,339,4,580,,ALA,,0.39,R,JCT. RTE. 205 EAST,1650.0,20700.0,19400.0,1650.0,20700.0,19400.0
-121.561455527,37.7426268090001,340,4,580,,ALA,,0.422,R,JCT RTE 205/239 UNC,1650.0,20700.0,19400.0,1650.0,20700.0,19400.0
-121.588060263,37.7402212110001,341,4,580,,ALA,R,1.622,R,BEG INDEP ALIGN,14700.0,171000.0,157000.0,8200.0,101000.0,88000.0
-121.660662632,37.7194122720001,342,4,580,,ALA,R,5.98,R,NORTH FLYNN ROAD,8200.0,101000.0,88000.0,8300.0,104000.0,91000.0
